ID Key,Location,Department,Directorate,Cost Centre,Grade Name,FTE,End Date,Gender,Date of Birth,Pension Scheme,Termination Reason,Date Eligible for Retirement
7755,GL,Business Change,Transformation,7525,G7,1,,F,09/03/1985,Alpha,,05/04/2053
7756,BR,DDAT User Research,DDat,1835,HEO,1,18/11/2021,F,17/01/1991,Alpha,RESIGNATION,05/02/2059
7757,NM,HR Operations,Human Resources,1233,EO,1,03/01/2022,F,24/02/1992,Alpha,RESIGNATION,05/03/2060
7758,CR,Facilities and Property Management,FBS,2100,EO,1,,F,29/06/1998,Alpha,,05/07/2066
7759,NM,Local Land Charges,Transformation,1940,SEO+,1,,F,31/07/1977,Alpha,,06/11/2044
7760,NM,HR Operations,Human Resources,1233,EO,1,18/06/2021,M,15/06/1996,Alpha,RESIGNATION,05/07/2064
7761,WA,Programme and Project Management,Transformation,1570,HEO,1,,F,13/12/1993,Alpha,,05/01/2062
7762,WA,Customer Support Centre,Operations,1430,AO,1,,M,16/07/1982,Alpha,,05/08/2050
7763,WA,Customer Support Centre,Operations,1430,AO,1,,M,12/09/1999,Alpha,,05/10/2067
7764,WA,Customer Support Centre,Operations,1430,AO,1,,F,31/05/1992,Alpha,,05/06/2060
7765,DM,Customer Support Centre,Operations,1430,AO,0.76,,M,03/10/1986,Alpha,,05/10/2054
7766,PL,DDAT Operations,DDat,1825,SEO,1,,M,04/06/1981,Alpha,,05/06/2049
7767,PL,DDAT Software Development,DDat,1865,G6,1,,M,16/07/1977,Alpha,,06/11/2044
7768,TF,Local Land Charges,Transformation,1940,AO,1,18/03/2022,M,24/12/1997,Alpha,RESIGNATION,05/01/2066
7769,BR,Local Land Charges,Transformation,1940,AO,1,,M,19/12/2001,Alpha,,05/01/2070
7770,NM,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,03/02/1986,Alpha,,05/02/2054
7771,FY,Performance Reporting,FBS,1109,HEO,1,31/07/2021,F,17/11/1989,Alpha,RESIGNATION,05/12/2057
7772,BR,Strategic Planning and Performance,FBS,1109,G7,1,,M,19/04/1984,Alpha,,05/05/2052
7773,FY,Land Registration Lawyers,Legal Services,1560,G7+,1,30/06/2021,M,31/10/1992,Alpha,RESIGNATION,05/11/2060
7774,BR,Local Land Charges,Transformation,1940,EO,1,,M,02/10/1994,Alpha,,05/10/2062
7775,BR,Local Land Charges,Transformation,1940,AO,1,,F,09/01/1973,Alpha,,05/12/2039
7776,FY,Local Land Charges,Transformation,1940,SEO,1,,M,01/04/1993,Alpha,,05/04/2061
7777,HL,Local Land Charges,Transformation,1940,SEO,1,02/05/2021,F,07/10/1984,Alpha,RESIGNATION,05/11/2052
7778,FY,Local Land Charges,Transformation,1940,SEO,1,,F,24/04/1967,Alpha,,05/03/2034
7779,CR,Local Land Charges,Transformation,1940,SEO,1,,M,20/05/1966,Alpha,,05/04/2033
7780,BR,Strategic Planning and Performance,FBS,1109,G6,1,,F,26/01/1983,Alpha,,05/02/2051
7781,WY,DDAT Digital Design,DDat,1820,G7,0.86,,F,21/10/1983,Alpha,,05/11/2051
7782,CR,DDAT Quality & Test,DDat,1870,HEO,1,10/02/2022,M,13/05/1988,Alpha,RESIGNATION,05/06/2056
7783,PL,DDAT Quality & Test,DDat,1870,EO,1,,F,17/03/1998,Alpha,,05/04/2066
7784,PL,Local Land Charges,Transformation,1940,SEO,1,31/12/2021,F,30/12/1979,Alpha,RESIGNATION,05/01/2048
7785,TF,Local Land Charges,Transformation,1940,SEO,1,,F,06/05/1995,Alpha,,05/06/2063
7786,CR,Local Land Charges,Transformation,1940,SEO,1,,F,18/04/1990,Alpha,,05/05/2058
7787,FY,Local Land Charges,Transformation,1940,SEO,1,,M,09/06/1975,Alpha,,05/05/2042
7788,FY,Local Land Charges,Transformation,1940,SEO,1,,F,01/01/1978,Alpha,,06/09/2045
7789,CR,CE & CLR,CE & CLR,1105,G7,0.89,,F,28/04/1985,Alpha,,05/05/2053
7790,FY,Risk & Assurance,Legal Services,1540,SEO,1,,M,29/09/1969,Alpha,,05/08/2036
7791,CV,Land Registration Lawyers,Legal Services,1560,G7+,1,02/07/2021,M,27/03/1976,Alpha,RESIGNATION,05/02/2043
7792,CR,DDAT User Research,DDat,1835,HEO,1,02/03/2022,M,27/11/1986,Alpha,RESIGNATION,05/12/2054
7793,BR,Registration Services,Operations,1470,HEO,1,,F,24/07/1974,Alpha,,05/06/2041
7794,WA,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,07/04/1990,Alpha,,05/05/2058
7795,WA,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,06/12/1990,Alpha,,05/01/2059
7796,PL,DDAT Delivery,DDat,1855,SEO,1,31/12/2021,M,13/09/1973,Alpha,RESIGNATION,05/08/2040
7797,PL,DDAT Delivery,DDat,1855,SEO,1,,M,26/06/1968,Alpha,,05/05/2035
7798,CR,Central Analysis,FBS,1112,G6,1,,F,24/06/1987,Alpha,,05/07/2055
7799,CR,DDAT User Research,DDat,1835,HEO,1,20/02/2022,M,17/12/1985,Alpha,RESIGNATION,05/01/2054
7800,WA,Registration Services,Operations,1470,HEO,0.45,,F,07/12/1958,Nuvos,,07/12/2023
7801,HL,Registration Services,Operations,1470,AO,1,,M,11/11/1990,Alpha,,05/12/2058
7802,HL,Registration Services,Operations,1470,AO,1,,F,29/06/1979,Alpha,,05/07/2047
7803,HL,Registration Services,Operations,1470,AO,1,,M,02/10/1996,Alpha,,05/10/2064
7804,HL,Land Registration Lawyers,Legal Services,1560,G7+,0.81,,F,11/03/1993,Alpha,,05/04/2061
7805,HL,Land Registration Lawyers,Legal Services,1560,G7+,1,,M,08/10/1987,Alpha,,05/11/2055
7806,PB,Risk & Assurance,Legal Services,1540,SEO,1,07/12/2020,F,05/04/1987,Alpha,TERMINATION,05/04/2055
7807,PB,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,19/11/1986,Alpha,,05/12/2054
7808,CR,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,01/12/1983,Alpha,,05/12/2051
7809,DM,Land Registration Lawyers,Legal Services,1560,G7+,0.86,,F,07/08/1985,Alpha,,05/09/2053
7810,FY,Land Registration Lawyers,Legal Services,1560,G7+,0.81,,F,02/03/1984,Alpha,,05/03/2052
7811,WY,Registration Services,Operations,1470,AO,1,,F,28/08/1998,Alpha,,05/09/2066
7812,WY,Registration Services,Operations,1470,AO,1,,M,04/09/1979,Alpha,,05/09/2047
7813,HL,Registration Services,Operations,1470,AO,1,,M,03/10/1991,Alpha,,05/10/2059
7814,HL,Registration Services,Operations,1470,AO,1,,M,17/01/1991,Alpha,,05/02/2059
7815,HL,Registration Services,Operations,1470,AO,1,,M,07/08/1993,Alpha,,05/09/2061
7816,HL,Registration Services,Operations,1470,AO,1,,F,17/10/1993,Alpha,,05/11/2061
7817,HL,Registration Services,Operations,1470,AO,1,,M,18/08/1995,Alpha,,05/09/2063
7818,HL,Registration Services,Operations,1470,AO,1,,F,09/06/1994,Alpha,,05/07/2062
7819,HL,Registration Services,Operations,1470,AO,1,,F,05/04/1968,Alpha,,05/02/2035
7820,WY,Registration Services,Operations,1470,AO,1,,M,15/10/1982,Alpha,,05/11/2050
7821,HL,Registration Services,Operations,1470,AO,1,,F,16/08/1999,Alpha,,05/09/2067
7822,HL,Registration Services,Operations,1470,AO,1,,F,20/04/1986,Alpha,,05/05/2054
7823,HL,Registration Services,Operations,1470,AO,0.81,,F,10/09/1979,Alpha,,05/10/2047
7824,WY,Registration Services,Operations,1470,AO,1,,F,05/06/1991,Alpha,,05/06/2059
7825,WA,Registration Services,Operations,1470,AO,1,,F,02/12/1995,Alpha,,05/12/2063
7826,WA,Registration Services,Operations,1470,AO,1,,F,05/12/1995,Alpha,,05/12/2063
7827,WA,Registration Services,Operations,1470,AO,1,,F,03/04/1983,Alpha,,05/04/2051
7828,WA,Registration Services,Operations,1470,AO,1,,F,19/06/1986,Alpha,,05/07/2054
7829,WA,Registration Services,Operations,1470,AO,1,,F,30/01/1962,Alpha,,05/12/2028
7830,GL,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,22/03/1974,Alpha,,05/02/2041
7831,WA,Registration Services,Operations,1470,AO,1,,F,06/07/1994,Alpha,,05/08/2062
7832,WA,Registration Services,Operations,1470,AO,1,,F,09/10/1996,Alpha,,05/11/2064
7833,WA,Registration Services,Operations,1470,AO,1,,F,22/12/1975,Alpha,,05/11/2042
7834,PL,DDAT Software Development,DDat,1865,EO,1,,M,05/01/1996,Alpha,,05/01/2064
7835,WA,Registration Services,Operations,1470,AO,1,,F,16/02/1999,Alpha,,05/03/2067
7836,PL,DDAT Quality & Test,DDat,1870,HEO,1,,M,13/04/1996,Alpha,,05/05/2064
7837,WY,Registration Services,Operations,1470,AO,0.81,,F,20/07/1977,Alpha,,06/11/2044
7838,PL,DDAT Quality & Test,DDat,1870,EO,1,,M,23/09/1993,Alpha,,05/10/2061
7839,PL,DDAT Quality & Test,DDat,1870,EO,1,,M,18/11/1996,Alpha,,05/12/2064
7840,HL,Registration Services,Operations,1470,AO,1,,M,24/07/1997,Alpha,,05/08/2065
7841,TF,Registration Services,Operations,1470,AO,1,,M,07/03/1985,Alpha,,05/04/2053
7842,TF,Registration Services,Operations,1470,AO,1,,F,11/09/1965,Alpha,,05/08/2032
7843,TF,Registration Services,Operations,1470,AO,1,,M,01/07/1996,Alpha,,05/07/2064
7844,TF,Registration Services,Operations,1470,AO,1,,M,16/04/1996,Alpha,,05/05/2064
7845,TF,Registration Services,Operations,1470,AO,1,,M,09/05/1991,Alpha,,05/06/2059
7846,PL,DDAT Software Development,DDat,1865,EO,1,,M,10/11/1980,Alpha,,05/12/2048
7847,TF,Registration Services,Operations,1470,AO,1,,F,06/01/1971,Alpha,,05/12/2037
7848,TF,Registration Services,Operations,1470,AO,1,,F,15/09/1970,Alpha,,05/08/2037
7849,TF,Registration Services,Operations,1470,AO,1,,M,09/11/1997,Alpha,,05/12/2065
7850,NM,Land Registration Lawyers,Legal Services,1560,G7+,1,,M,09/02/1992,Alpha,,05/03/2060
7851,TF,Registration Services,Operations,1470,AO,1,,F,20/12/1978,Alpha,,05/01/2047
7852,BR,Registration Services,Operations,1470,AO,1,,M,26/08/1975,Alpha,,05/07/2042
7853,HL,Registration Services,Operations,1470,AO,1,,M,30/08/2001,Alpha,,05/09/2069
7854,HL,Registration Services,Operations,1470,AO,1,,M,18/11/1977,Alpha,,06/07/2045
7855,TF,Registration Services,Operations,1470,AO,1,,F,21/04/1978,Alpha,,05/05/2046
7856,TF,Registration Services,Operations,1470,AO,1,,M,05/08/1961,Alpha,,05/06/2028
7857,WY,Registration Services,Operations,1470,AO,1,,F,01/05/1966,Alpha,,05/03/2033
7858,WY,Registration Services,Operations,1470,AO,1,,M,02/02/1979,Alpha,,05/02/2047
7859,WY,Registration Services,Operations,1470,AO,1,,M,18/06/1990,Alpha,,05/07/2058
7860,BR,Registration Services,Operations,1470,AO,0.81,,F,25/06/1981,Alpha,,05/07/2049
7861,BR,Registration Services,Operations,1470,AO,1,,M,23/12/1969,Alpha,,05/11/2036
7862,WA,Registration Services,Operations,1470,AO,1,,F,13/03/1990,Alpha,,05/04/2058
7863,WA,Registration Services,Operations,1470,AO,1,25/01/2021,M,08/06/1991,Alpha,TERMINATION,05/07/2059
7864,WY,Registration Services,Operations,1470,AO,1,25/01/2021,M,15/09/1964,Alpha,TERMINATION,05/08/2031
7865,GL,Registration Services,Operations,1470,AO,1,,F,07/03/1978,Alpha,,06/03/2046
7866,GL,Registration Services,Operations,1470,AO,1,,F,10/01/1984,Alpha,,05/02/2052
7867,PL,Business Change,Transformation,7525,SEO,1,,F,06/11/1976,Alpha,,05/10/2043
7868,PB,Customer Insight and Experience,Operations,7510,SEO+,1,,M,25/06/1985,Alpha,,05/07/2053
7869,PL,DDAT Data Management & Analysis,DDat,1840,AO,1,,F,26/10/1973,Alpha,,05/09/2040
7870,HL,Registration Services,Operations,1470,AO,1,,M,07/10/1994,Alpha,,05/11/2062
7871,NM,Commercial,FBS,1370,HEO,1,25/01/2021,F,27/08/1994,Alpha,TERMINATION,05/09/2062
7872,HL,Programme and Project Management,Transformation,1570,SEO,1,,F,07/07/1982,Alpha,,05/08/2050
7873,HL,DDAT Delivery,DDat,1855,G7,1,,M,18/07/1982,Alpha,,05/08/2050
7874,LT,Registration Services,Operations,1470,AO,1,,F,11/09/1995,Alpha,,05/10/2063
7875,WA,DDAT Software Development,DDat,1865,EO,1,,M,23/05/1991,Alpha,,05/06/2059
7876,WA,Land Registration Lawyers,Legal Services,1560,G7+,1,,F,16/11/1984,Alpha,,05/12/2052
7877,DM,DDAT Digital Product,DDat,1830,SEO,1,,M,29/07/1989,Alpha,,05/08/2057
7878,NM,CE & CLR,CE & CLR,1105,HEO,1,04/12/2020,F,30/07/1992,Alpha,TERMINATION,05/08/2060
7879,NM,CE & CLR,CE & CLR,1105,HEO,1,,F,26/02/1985,Alpha,,05/03/2053
7880,TF,Local Land Charges,Transformation,1940,SEO,1,,F,23/05/1968,Alpha,,05/04/2035
7881,CR,Central Analysis,FBS,1112,G6,1,,F,09/10/1973,Alpha,,05/09/2040
7882,NM,HR Operations,Human Resources,1233,EO,1,,F,28/11/1986,Alpha,,05/12/2054
7883,BR,Internal Communications,CE & CLR,1241,G7,1,,F,11/03/1977,Alpha,,05/02/2044
7884,PL,Risk & Assurance,Legal Services,1540,HEO,1,,F,24/01/1990,Alpha,,05/02/2058
7885,BR,DDAT Quality & Test,DDat,1870,HEO,1,,M,30/03/1985,Alpha,,05/04/2053
7886,BR,DDAT Digital Product,DDat,1830,SEO+,1,,F,12/03/1985,Alpha,,05/04/2053
7887,DM,DDAT User Research,DDat,1835,HEO,1,,F,07/10/1996,Alpha,,05/11/2064
7888,CR,DDAT Quality & Test,DDat,1870,HEO,1,,F,19/08/1994,Alpha,,05/09/2062
7889,PL,Office of DDaT,DDat,1815,HEO,1,,F,17/03/1970,Alpha,,05/02/2037
7890,CR,DDAT Digital Product,DDat,1830,SEO,1,,M,17/02/1993,Alpha,,05/03/2061
7891,DM,Risk & Assurance,Legal Services,1540,SEO,1,,M,24/05/1978,Alpha,,05/06/2046
7892,CR,DDAT Quality & Test,DDat,1870,SEO,1,07/07/2021,F,03/07/1965,Alpha,INVOLUNTARY_TERMINATION,05/05/2032
7893,LT,Register Completion,Operations,1490,HEO,1,,M,02/07/1978,Alpha,,05/07/2046
7894,BR,Registration Services,Operations,1470,AO,0.65,,F,20/08/1978,Alpha,,05/09/2046
7895,CR,DDAT Quality & Test,DDat,1870,SEO,1,,F,09/02/1970,Alpha,,05/01/2037
7896,PL,Data Capture and Quality,DDat,7540,AO,1,12/03/2021,F,06/04/1997,Alpha,RESIGNATION,05/05/2065
7897,BR,Operations Directorate Planning,Operations,1443,SCS1,1,,M,08/05/1980,Alpha,,05/06/2048
7898,WA,DDAT Business Analysis,DDat,1805,HEO,1,,M,22/12/1968,Alpha,,05/11/2035
7899,WA,DDAT Business Analysis,DDat,1805,HEO,1,11/01/2022,M,26/10/1996,Alpha,RESIGNATION,05/11/2064
7900,WA,DDAT Business Analysis,DDat,1805,SEO,1,31/03/2022,M,12/06/1990,Alpha,RESIGNATION,05/07/2058
7901,WA,DDAT Business Analysis,DDat,1805,HEO,1,,M,03/06/1992,Alpha,,05/06/2060
7902,NM,HR Operations,Human Resources,1233,EO,1,,M,14/12/1994,Alpha,,05/01/2063
7903,NM,HR Operations,Human Resources,1233,EO,0.81,,F,02/01/1975,Alpha,,05/11/2041
7904,CV,DDAT Business Analysis,DDat,1805,HEO,1,09/01/2022,M,10/12/1994,Alpha,RESIGNATION,05/01/2063
7905,PL,DDAT Delivery,DDat,1855,HEO,1,,M,07/09/1980,Alpha,,05/10/2048
7906,PL,DDAT Data Management & Analysis,DDat,1840,AO,1,03/09/2021,F,31/08/1993,Alpha,RESIGNATION,05/09/2061
7907,DM,DDAT Business Analysis,DDat,1805,SEO,1,06/03/2022,F,11/03/1982,Alpha,RESIGNATION,05/04/2050
7908,BR,Registration Services Central Team,Operations,1472,G6,1,,F,12/11/1974,Alpha,,05/10/2041
7909,LT,DDAT Business Analysis,DDat,1805,HEO,1,16/01/2022,M,21/07/1991,Alpha,RESIGNATION,05/08/2059
7910,DM,DDAT Business Analysis,DDat,1805,HEO,1,,F,09/04/1971,Alpha,,05/03/2038
7911,WA,DDAT Data Management & Analysis,DDat,1840,EO,1,28/01/2022,M,03/04/1990,Alpha,RESIGNATION,05/04/2058
7912,CR,Registration Services Central Team,Operations,1472,G6,1,,F,25/03/1986,Alpha,,05/04/2054
7913,PL,DDAT Software Development,DDat,1865,G7,1,,M,06/05/1978,Alpha,,05/06/2046
7914,CV,DDAT Software Development,DDat,1865,EO,1,,M,24/02/1988,Alpha,,05/03/2056
7915,PL,DDAT Software Development,DDat,1865,EO,1,,M,02/10/1974,Alpha,,05/08/2041
7916,WY,DDAT Business Analysis,DDat,1805,HEO,1,,M,07/11/1973,Alpha,,05/10/2040
7917,HL,DDAT Business Analysis,DDat,1805,HEO,1,,F,28/10/1979,Alpha,,05/11/2047
7918,BR,Registration Services,Operations,1470,AO,1,,M,12/04/1997,Alpha,,05/05/2065
7919,BR,Registration Services,Operations,1470,AO,0.81,,F,27/04/1997,Alpha,,05/05/2065
7920,BR,Registration Services,Operations,1470,AO,0.81,,M,08/06/1979,Alpha,,05/07/2047
7921,BR,Registration Services,Operations,1470,AO,1,,M,04/01/1993,Alpha,,05/01/2061
7922,BR,Registration Services,Operations,1470,AO,1,,M,13/11/1990,Alpha,,05/12/2058
7923,BR,Registration Services,Operations,1470,AO,1,,F,06/07/2001,Alpha,,05/08/2069
7924,BR,Registration Services,Operations,1470,AO,1,25/01/2021,F,14/10/1986,Alpha,RESIGNATION,05/11/2054
7925,BR,Registration Services,Operations,1470,AO,1,,M,12/06/1984,Alpha,,05/07/2052
7926,BR,Registration Services,Operations,1470,AO,0.81,,F,10/08/1968,Alpha,,05/07/2035
7927,BR,Registration Services,Operations,1470,AO,1,26/08/2021,F,08/09/1997,Alpha,RESIGNATION,05/10/2065
7928,BR,Registration Services,Operations,1470,AO,1,,F,08/12/1986,Alpha,,05/01/2055
7929,BR,Registration Services,Operations,1470,AO,1,,M,30/07/1972,Alpha,,05/06/2039
7930,BR,Registration Services,Operations,1470,AO,1,,F,06/06/1972,Alpha,,05/05/2039
7931,BR,Registration Services,Operations,1470,AO,0.86,,M,18/11/1983,Alpha,,05/12/2051
7932,BR,Registration Services,Operations,1470,AO,1,,F,18/12/1998,Alpha,,05/01/2067
7933,BR,Registration Services,Operations,1470,AO,1,,M,08/07/1986,Alpha,,05/08/2054
7934,BR,Registration Services,Operations,1470,AO,0.81,,F,30/04/1959,Alpha,,05/03/2025
7935,CR,IT Solutions,DDat,1817,SEO,1,18/01/2021,F,21/06/1970,Alpha,TERMINATION,
7936,NM,Registration Services,Operations,1470,AO,1,,F,17/08/1998,Alpha,,05/09/2066
7937,CR,Central Analysis,FBS,1112,G6,1,,M,14/07/1976,Alpha,,05/06/2043
7938,NM,Registration Services,Operations,1470,AO,1,,M,14/03/1959,Alpha,,05/02/2025
7939,NM,Registration Services,Operations,1470,AO,1,,F,08/06/1999,Alpha,,05/07/2067
7940,NM,Registration Services,Operations,1470,AO,1,,M,19/06/1991,Alpha,,05/07/2059
7941,NM,Registration Services,Operations,1470,AO,1,,F,25/06/1965,Alpha,,05/05/2032
7942,NM,Registration Services,Operations,1470,AO,0.92,,M,26/09/1981,Alpha,,05/10/2049
7943,CV,Registration Services,Operations,1470,AO,1,16/01/2022,F,30/12/1990,Alpha,RESIGNATION,05/01/2059
7944,CV,Registration Services,Operations,1470,AO,1,,M,17/09/1995,Alpha,,05/10/2063
7945,CV,Registration Services,Operations,1470,AO,1,,F,24/02/1985,Alpha,,05/03/2053
7946,NM,Registration Services,Operations,1470,AO,1,,M,08/01/1989,Alpha,,05/02/2057
7947,NM,Registration Services,Operations,1470,AO,1,17/02/2022,M,19/08/1995,Alpha,RESIGNATION,05/09/2063
7948,CV,Registration Services,Operations,1470,AO,1,,F,02/11/1994,Alpha,,05/11/2062
7949,CV,Registration Services,Operations,1470,AO,1,26/11/2021,F,26/03/1998,Alpha,RESIGNATION,05/04/2066
7950,NM,Registration Services,Operations,1470,AO,1,,F,09/09/1989,Alpha,,05/10/2057
7951,NM,Registration Services,Operations,1470,AO,1,,F,24/02/1995,Alpha,,05/03/2063
7952,CV,Registration Services,Operations,1470,AO,0.81,,F,04/05/1975,Alpha,,05/03/2042
7953,CV,Registration Services,Operations,1470,AO,1,,M,25/03/1997,Alpha,,05/04/2065
7954,NM,Registration Services,Operations,1470,AO,1,,M,03/06/1991,Alpha,,05/06/2059
7955,CV,Registration Services,Operations,1470,AO,1,,M,17/07/1980,Alpha,,05/08/2048
7956,NM,Registration Services,Operations,1470,AO,1,,F,16/04/1990,Alpha,,05/05/2058
7957,CV,Registration Services,Operations,1470,AO,0.86,,F,20/12/1987,Alpha,,05/01/2056
7958,NM,Registration Services,Operations,1470,AO,1,,F,11/10/1998,Alpha,,05/11/2066
7959,NM,Registration Services,Operations,1470,AO,1,,M,22/01/1996,Alpha,,05/02/2064
7960,CV,Registration Services,Operations,1470,AO,1,,F,12/02/1965,Alpha,,05/01/2032
7961,CV,Registration Services,Operations,1470,AO,1,,F,10/10/1974,Alpha,,05/09/2041
7962,NM,Registration Services,Operations,1470,AO,1,,M,20/04/1998,Alpha,,05/05/2066
7963,NM,Registration Services,Operations,1470,AO,1,,M,10/10/1996,Alpha,,05/11/2064
7964,CV,Registration Services,Operations,1470,AO,1,,F,21/07/1980,Alpha,,05/08/2048
7965,CV,Registration Services,Operations,1470,AO,1,,F,17/02/1999,Alpha,,05/03/2067
7966,CV,Registration Services,Operations,1470,AO,1,,F,20/06/2000,Alpha,,05/07/2068
7967,CV,Registration Services,Operations,1470,AO,1,,F,06/07/1990,Alpha,,05/08/2058
7968,CV,Registration Services,Operations,1470,AO,1,,M,15/04/1994,Alpha,,05/05/2062
7969,PB,Registration Services,Operations,1470,AO,1,,F,11/11/1996,Alpha,,05/12/2064
7970,CV,Registration Services,Operations,1470,AO,1,31/10/2021,M,03/08/1996,Alpha,RESIGNATION,05/08/2064
7971,PB,Registration Services,Operations,1470,AO,1,,M,24/06/1980,Alpha,,05/07/2048
7972,CV,Registration Services,Operations,1470,AO,1,16/05/2021,F,02/06/1997,Alpha,RESIGNATION,05/06/2065
7973,CV,Registration Services,Operations,1470,AO,1,,F,12/03/1998,Alpha,,05/04/2066
7974,CR,Registration Services,Operations,1470,AO,1,,M,25/09/1990,Alpha,,05/10/2058
7975,CR,Registration Services,Operations,1470,AO,1,,F,19/09/1977,Alpha,,06/03/2045
7976,CR,Registration Services,Operations,1470,AO,1,25/01/2021,M,06/02/1986,Alpha,TERMINATION,05/03/2054
7977,CR,Registration Services,Operations,1470,AO,1,,F,17/04/1997,Alpha,,05/05/2065
7978,CR,Registration Services,Operations,1470,AO,1,,F,08/11/1980,Alpha,,05/12/2048
7979,CR,Registration Services,Operations,1470,AO,0.81,,M,26/07/1965,Alpha,,05/06/2032
7980,CR,Registration Services,Operations,1470,AO,1,,M,06/10/1964,Other,,06/10/2024
7981,CR,Registration Services,Operations,1470,AO,1,,M,01/04/1962,Alpha,,05/02/2029
7982,CR,Registration Services,Operations,1470,AO,0.81,,F,02/11/1983,Alpha,,05/11/2051
7983,PB,Registration Services,Operations,1470,AO,1,,F,21/08/1989,Alpha,,05/09/2057
7984,CV,Register Completion,Operations,1490,HEO,1,12/09/2021,M,25/11/1966,Alpha,RESIGNATION,05/10/2033
7985,PB,Registration Services,Operations,1470,AO,1,,F,03/12/1971,Alpha,,05/10/2038
7986,CR,Registration Services,Operations,1470,AO,1,30/09/2021,F,26/06/1992,Alpha,RESIGNATION,05/07/2060
7987,CR,Registration Services,Operations,1470,AO,1,,M,28/08/1993,Alpha,,05/09/2061
7988,PB,Registration Services,Operations,1470,AO,1,,F,11/09/1998,Alpha,,05/10/2066
7989,PB,Registration Services,Operations,1470,AO,1,,F,21/07/1965,Alpha,,05/06/2032
7990,CR,Registration Services,Operations,1470,AO,1,26/08/2021,M,23/09/1996,Alpha,INVOLUNTARY_TERMINATION,05/10/2064
7991,PB,Registration Services,Operations,1470,AO,1,,F,05/09/1989,Alpha,,05/09/2057
7992,CR,Registration Services,Operations,1470,AO,1,,M,27/08/1998,Alpha,,05/09/2066
7993,PB,Registration Services,Operations,1470,AO,1,,F,07/05/1997,Alpha,,05/06/2065
7994,CR,Registration Services,Operations,1470,AO,1,,F,11/05/1989,Alpha,,05/06/2057
7995,PL,Registration Services,Operations,1470,AO,1,,M,06/09/1994,Alpha,,05/10/2062
7996,CR,Registration Services,Operations,1470,AO,1,25/10/2021,M,27/01/1991,Alpha,RESIGNATION,05/02/2059
7997,CR,Registration Services,Operations,1470,AO,1,,F,11/01/1986,Alpha,,05/02/2054
7998,CR,Registration Services,Operations,1470,AO,1,06/06/2021,M,25/07/1990,Alpha,RESIGNATION,05/08/2058
7999,WA,Registration Services,Operations,1470,AO,1,,F,29/11/1979,Alpha,,05/12/2047
8000,DM,Registration Services,Operations,1470,AO,1,,F,28/12/1995,Alpha,,05/01/2064
8001,WA,Registration Services,Operations,1470,AO,1,,F,11/05/1997,Alpha,,05/06/2065
8002,WA,Registration Services,Operations,1470,AO,1,,F,16/03/1998,Alpha,,05/04/2066
8003,DM,Registration Services,Operations,1470,AO,0.81,,F,03/06/1962,Alpha,,05/04/2029
8004,WA,Registration Services,Operations,1470,AO,1,,M,08/02/1993,Alpha,,05/03/2061
8005,WA,Registration Services,Operations,1470,AO,1,,F,07/04/1996,Alpha,,05/05/2064
8006,DM,Registration Services,Operations,1470,AO,1,,F,12/07/1961,Alpha,,05/06/2028
8007,DM,Registration Services,Operations,1470,AO,1,,F,25/06/1997,Alpha,,05/07/2065
8008,PL,Registration Services,Operations,1470,AO,1,,M,21/03/1997,Alpha,,05/04/2065
8009,DM,Registration Services,Operations,1470,AO,0.86,,F,10/04/1997,Alpha,,05/05/2065
8010,PL,Financial Reporting and Accounting,FBS,1360,HEO,1,,F,16/09/1994,Alpha,,05/10/2062
8011,DM,Registration Services,Operations,1470,AO,1,25/03/2022,F,31/10/1996,Alpha,RESIGNATION,05/11/2064
8012,DM,Registration Services,Operations,1470,AO,1,,M,28/11/1988,Alpha,,05/12/2056
8013,DM,Registration Services,Operations,1470,AO,1,,F,02/03/1976,Alpha,,05/01/2043
8014,DM,Registration Services,Operations,1470,AO,1,,F,06/11/1992,Alpha,,05/12/2060
8015,DM,Registration Services,Operations,1470,AO,1,,F,24/05/1998,Alpha,,05/06/2066
8016,DM,Registration Services,Operations,1470,AO,1,,M,30/03/1981,Alpha,,05/04/2049
8017,DM,Registration Services,Operations,1470,AO,0.81,,M,24/04/1985,Alpha,,05/05/2053
8018,DM,Registration Services,Operations,1470,AO,1,,M,12/08/1995,Alpha,,05/09/2063
8019,DM,Registration Services,Operations,1470,AO,1,,F,13/10/1994,Alpha,,05/11/2062
8020,DM,Registration Services,Operations,1470,AO,0.81,,F,13/08/1985,Alpha,,05/09/2053
8021,DM,Registration Services,Operations,1470,AO,1,,F,24/03/1978,Alpha,,06/03/2046
8022,DM,Registration Services,Operations,1470,AO,1,31/01/2022,F,11/12/1993,Alpha,RESIGNATION,05/01/2062
8023,DM,Registration Services,Operations,1470,AO,1,31/08/2021,F,09/05/1970,Alpha,RESIGNATION,05/04/2037
8024,DM,Registration Services,Operations,1470,AO,1,30/08/2021,M,19/09/1997,Alpha,RESIGNATION,05/10/2065
8025,DM,Registration Services,Operations,1470,AO,1,,M,26/11/1982,Alpha,,05/12/2050
